Time , Signal value , Temperature , Humidity , Battery Voltage , Light Sensor Value 
00:32:45,25.6,91.81,1.07,1.04,off,0.0
00:32:46,25.6,91.81,1.05,1.04,off,0.0
00:32:48,25.62,91.78,1.07,0.98,off,0.0
00:32:49,25.62,91.82,1.06,1.04,off,0.0
00:32:50,25.6,91.78,1.06,0.98,off,0.0
00:32:52,25.59,91.81,1.06,0.98,off,0.0
00:32:53,25.59,91.82,1.06,0.98,off,0.0
00:32:55,25.6,91.8,1.08,1.04,off,0.0
00:32:57,25.6,91.8,1.06,1.04,off,0.0
00:32:58,25.6,91.82,1.07,1.04,off,0.0
00:33:00,25.6,91.85,1.05,0.98,off,0.0
00:33:01,25.59,91.88,1.06,1.04,off,0.0
00:33:03,25.6,91.9,1.07,0.98,off,0.0
00:33:04,25.6,91.93,1.06,1.04,off,0.0
00:33:06,25.61,91.92,1.07,1.04,off,0.0
00:33:08,25.61,91.89,1.05,1.04,off,0.0
00:33:09,25.61,91.92,1.06,0.98,off,0.0
00:33:11,25.59,91.9,1.05,1.07,off,0.0
00:33:12,25.6,91.9,1.07,0.98,off,0.0
00:33:14,25.61,91.93,1.07,1.04,off,0.0
00:33:15,25.6,91.9,1.06,1.04,off,0.0
00:33:17,25.58,91.88,1.07,0.98,off,0.0
00:33:18,25.57,91.87,1.07,1.04,off,0.0
00:33:19,25.61,91.89,1.06,1.04,off,0.0
00:33:21,25.61,91.87,1.06,1.04,off,0.0
00:33:23,25.57,91.9,1.07,0.98,off,0.0
00:33:24,25.58,91.91,1.06,1.04,off,0.0
00:33:26,25.58,91.98,1.07,1.04,off,0.0
00:33:27,25.59,91.96,1.07,1.04,off,0.0
00:33:28,25.58,91.95,1.04,0.98,off,0.0
00:33:29,25.6,91.95,1.07,1.04,off,0.0
00:33:31,25.58,91.96,1.07,1.04,off,0.0
00:33:32,25.58,91.93,1.02,1.04,off,0.0
00:33:34,25.58,91.96,1.06,0.98,off,0.0
00:33:35,25.57,91.95,1.07,1.07,off,0.0
00:33:37,25.59,91.95,1.07,1.01,off,0.0
00:33:38,25.61,91.98,1.02,0.98,off,0.0
00:33:40,25.59,91.97,1.05,0.98,off,0.0
00:33:42,25.58,92.01,1.06,1.01,off,0.0
00:33:43,25.58,92.01,1.07,1.07,off,0.0
00:33:45,25.6,92.02,1.07,1.01,off,0.0
00:33:47,25.58,92.02,1.07,0.98,off,0.0
00:33:48,25.58,92.02,1.06,0.98,off,0.0
00:33:50,25.58,92.03,1.07,0.98,off,0.0
00:33:52,25.59,91.99,1.07,1.07,off,0.0
00:33:53,25.59,91.98,0.98,1.07,off,0.0
00:33:55,25.58,91.99,1.06,0.98,off,0.0
00:33:56,25.57,91.97,1.06,1.04,off,0.0
00:33:57,25.57,91.99,1.07,1.04,off,0.0
00:33:59,25.57,91.97,1.05,1.04,off,0.0
00:34:00,25.58,91.99,1.06,1.04,off,0.0
00:34:02,25.57,92.01,1.06,0.98,off,0.0
00:34:03,25.57,91.99,1.06,1.04,off,0.0
00:34:05,25.59,92.02,1.07,1.04,off,0.0
00:34:07,25.56,92.04,1.06,0.98,off,0.0
00:34:08,25.57,92.02,1.07,1.04,off,0.0
00:34:10,25.58,92.1,1.06,1.04,off,0.0
00:34:11,25.58,92.09,1.06,1.04,off,0.0
00:34:13,25.59,92.13,1.05,1.07,off,0.0
00:34:14,25.57,92.12,1.07,1.04,off,0.0
00:34:15,25.57,92.16,1.01,1.04,off,0.0
00:34:17,25.57,92.17,1.07,1.04,off,0.0
00:34:18,25.57,92.19,1.06,0.98,off,0.0
00:34:19,25.56,92.21,1.05,1.04,off,0.0
00:34:20,25.55,92.26,1.06,1.01,off,0.0
00:34:22,25.56,92.28,1.06,1.04,off,0.0
00:34:24,25.55,92.3,1.07,0.98,off,0.0
00:34:25,25.58,92.33,1.05,1.01,off,0.0
00:34:26,25.56,92.36,1.07,0.98,off,0.0
00:34:28,25.56,92.37,1.06,1.04,off,0.0
00:34:29,25.56,92.4,1.07,1.04,off,0.0
00:34:31,25.56,92.43,1.08,1.04,off,0.0
00:34:33,25.56,92.45,1.06,1.04,off,0.0
00:34:34,25.56,92.43,1.06,1.04,off,0.0
00:34:36,25.56,92.39,1.07,1.04,off,0.0
00:34:37,25.56,92.36,1.05,1.04,off,0.0
00:34:39,25.57,92.34,1.05,1.04,off,0.0
00:34:40,25.56,92.34,1.07,1.04,off,0.0
00:34:42,25.56,92.34,1.07,0.98,off,0.0
00:34:43,25.56,92.37,1.07,0.98,off,0.0
00:34:45,25.56,92.36,1.06,1.04,off,0.0
00:34:46,25.57,92.37,1.06,0.98,off,0.0
00:34:48,25.56,92.34,1.06,0.98,off,0.0
00:34:50,25.56,92.37,1.06,0.98,off,0.0
00:34:51,25.56,92.34,1.06,1.01,off,0.0
00:34:52,25.55,92.36,1.06,1.04,off,0.0
00:34:54,25.57,92.37,1.06,0.98,off,0.0
00:34:55,25.56,92.39,1.07,1.04,off,0.0
00:34:56,25.55,92.39,1.08,0.98,off,0.0
00:34:58,25.56,92.4,1.06,1.04,off,0.0
00:34:59,25.54,92.38,1.05,0.98,off,0.0
00:35:01,25.55,92.35,1.05,1.04,off,0.0
00:35:02,25.55,92.32,1.07,1.07,off,0.0
00:35:04,25.56,92.35,1.06,1.04,off,0.0
00:35:05,25.56,92.3,1.06,1.04,off,0.0
00:35:06,25.57,92.29,1.06,0.98,off,0.0
00:35:08,25.56,92.27,1.06,1.04,off,0.0
00:35:09,25.56,92.28,1.02,1.04,off,0.0
00:35:10,25.55,92.23,1.06,1.04,off,0.0
00:35:11,25.54,92.24,1.05,1.04,off,0.0
00:35:13,25.54,92.23,1.08,0.98,off,0.0
00:35:15,25.56,92.23,1.07,0.98,off,0.0
00:35:16,25.53,92.24,1.04,1.04,off,0.0
00:35:17,25.54,92.22,1.06,1.04,off,0.0
00:35:19,25.52,92.22,1.05,1.04,off,0.0
00:35:20,25.54,92.23,1.07,0.98,off,0.0
00:35:22,25.52,92.26,1.05,0.98,off,0.0
00:35:24,25.55,92.28,1.06,1.04,off,0.0
00:35:25,25.52,92.31,1.06,1.04,off,0.0
00:35:27,25.53,92.28,1.05,0.98,off,0.0
00:35:29,25.53,92.29,1.07,1.04,off,0.0
00:35:30,25.51,92.24,1.05,1.04,off,0.0
00:35:32,25.52,92.24,1.05,0.98,off,0.0
00:35:34,25.53,92.26,1.05,0.98,off,0.0
00:35:35,25.53,92.27,1.07,1.04,off,0.0
00:35:37,25.52,92.22,1.07,0.98,off,0.0
00:35:39,25.54,92.23,1.06,1.04,off,0.0
00:35:40,25.51,92.26,1.06,0.98,off,0.0
00:35:41,25.53,92.31,1.06,1.04,off,0.0
00:35:43,25.52,92.31,1.09,1.01,off,0.0
00:35:44,25.52,92.34,1.05,1.04,off,0.0
00:35:47,25.5,92.39,1.06,1.01,off,0.0
00:35:48,25.52,92.44,1.06,1.01,off,0.0
00:35:50,25.51,92.46,1.05,0.98,off,0.0
00:35:52,25.51,92.51,1.07,1.04,off,0.0
00:35:53,25.51,92.49,1.05,1.04,off,0.0
00:35:54,25.53,92.51,1.06,1.04,off,0.0
00:35:56,25.5,92.52,1.06,1.04,off,0.0
00:35:57,25.48,92.5,1.07,1.01,off,0.0
00:35:59,25.51,92.46,1.07,0.98,off,0.0
00:36:01,25.51,92.42,1.0,1.04,off,0.0
00:36:02,25.5,92.42,1.07,1.04,off,0.0
00:36:04,25.52,92.44,1.07,1.04,off,0.0
00:36:05,25.53,92.46,1.06,0.98,off,0.0
00:36:06,25.51,92.44,1.06,0.98,off,0.0
00:36:08,25.51,92.49,1.05,1.04,off,0.0
00:36:09,25.52,92.48,1.06,1.04,off,0.0
00:36:10,25.5,92.46,1.06,0.98,off,0.0
00:36:12,25.51,92.51,1.07,1.04,off,0.0
00:36:13,25.51,92.49,1.06,0.98,off,0.0
00:36:14,25.51,92.47,1.05,1.04,off,0.0
00:36:16,25.52,92.45,1.06,1.04,off,0.0
00:36:17,25.5,92.45,1.05,0.98,off,0.0
00:36:19,25.5,92.4,1.06,1.04,off,0.0
00:36:20,25.5,92.36,1.07,0.98,off,0.0
00:36:22,25.51,92.34,1.06,0.98,off,0.0
00:36:23,25.51,92.33,1.06,1.04,off,0.0
00:36:25,25.5,92.33,1.06,0.98,off,0.0
00:36:27,25.51,92.35,1.06,1.04,off,0.0
00:36:28,25.51,92.33,1.06,1.04,off,0.0
00:36:30,25.51,92.34,1.04,1.04,off,0.0
00:36:31,25.51,92.34,1.06,0.98,off,0.0
00:36:36,25.5,92.4,1.07,1.04,off,0.0
00:36:38,25.52,92.42,1.06,1.04,off,0.0
00:36:39,25.51,92.45,1.05,1.04,off,0.0
00:36:41,25.5,92.48,1.06,1.07,off,0.0
00:36:42,25.51,92.52,1.0,0.98,off,0.0
00:36:44,25.49,92.53,1.06,1.04,off,0.0
00:36:46,25.5,92.55,1.05,1.04,off,0.0
00:36:47,25.52,92.55,1.07,0.98,off,0.0
00:36:49,25.51,92.54,1.07,0.98,off,0.0
00:36:50,25.5,92.53,1.0,0.98,off,0.0
00:36:52,25.51,92.52,1.07,0.98,off,0.0
00:36:53,25.5,92.54,1.06,1.04,off,0.0
00:36:55,25.52,92.56,1.07,1.04,off,0.0
00:36:56,25.51,92.53,1.06,1.01,off,0.0
00:36:58,25.51,92.54,1.05,1.04,off,0.0
00:36:59,25.5,92.49,1.05,1.07,off,0.0
00:37:01,25.48,92.52,1.06,1.04,off,0.0
00:37:02,25.49,92.49,1.07,1.04,off,0.0
00:37:04,25.52,92.46,1.07,0.98,off,0.0
00:37:05,25.5,92.44,1.11,0.98,off,0.0
00:37:06,25.51,92.46,1.07,0.98,off,0.0
00:37:08,25.52,92.39,1.07,1.04,off,0.0
00:37:09,25.49,92.41,1.06,1.04,off,0.0
00:37:11,25.48,92.39,1.05,0.98,off,0.0
00:37:12,25.51,92.41,1.06,1.04,off,0.0
00:37:14,25.5,92.37,1.07,1.04,off,0.0
00:37:15,25.51,92.35,1.05,0.98,off,0.0
00:37:16,25.5,92.34,1.07,0.98,off,0.0
00:37:18,25.51,92.37,1.05,0.98,off,0.0
00:37:19,25.49,92.37,1.06,0.98,off,0.0
00:37:21,25.5,92.39,1.04,0.98,off,0.0
00:37:22,25.5,92.42,1.06,1.04,off,0.0
00:37:23,25.49,92.45,1.06,0.98,off,0.0
00:37:25,25.51,92.47,1.06,1.07,off,0.0
00:37:26,25.51,92.44,1.05,0.98,off,0.0
00:37:28,25.51,92.47,1.05,0.98,off,0.0
00:37:29,25.51,92.49,1.06,1.04,off,0.0
00:37:30,25.51,92.49,1.06,1.04,off,0.0
00:37:32,25.5,92.47,1.04,0.98,off,0.0
00:37:33,25.52,92.48,1.07,0.98,off,0.0
00:37:35,25.5,92.46,1.05,0.98,off,0.0
00:37:37,25.52,92.51,1.06,1.04,off,0.0
00:37:38,25.53,92.51,1.06,0.98,off,0.0
00:37:39,25.51,92.54,1.07,1.04,off,0.0
00:37:41,25.51,92.5,1.07,1.04,off,0.0
00:37:43,25.5,92.5,1.07,1.01,off,0.0
00:37:44,25.54,92.53,1.07,1.04,off,0.0
00:37:45,25.53,92.55,1.07,1.04,off,0.0
00:37:46,25.5,92.56,1.06,1.04,off,0.0
00:37:48,25.52,92.56,1.07,1.01,off,0.0
00:37:50,25.51,92.56,1.06,1.04,off,0.0
00:37:51,25.52,92.58,1.06,1.01,off,0.0
00:37:53,25.51,92.56,1.06,1.01,off,0.0
00:37:54,25.53,92.54,1.07,1.01,off,0.0
00:37:56,25.52,92.54,1.18,1.07,off,0.0
00:37:57,25.52,92.56,1.06,1.01,off,0.0
01:23:34,25.23,92.92,1.06,1.07,off,0.0
01:23:35,25.23,92.91,1.06,0.98,off,0.0
01:23:37,25.23,92.89,1.06,1.01,off,0.0
01:23:39,25.23,92.82,1.04,1.07,off,0.0
01:23:40,25.22,92.8,1.05,1.04,off,0.0
01:23:42,25.22,92.75,1.05,1.04,off,0.0
01:23:43,25.22,92.75,1.05,1.04,off,0.0
01:23:44,25.22,92.72,1.06,1.07,off,0.0
01:23:46,25.21,92.68,1.06,1.07,off,0.0
01:23:47,25.22,92.66,1.06,1.04,off,0.0
01:23:49,25.23,92.64,1.06,1.04,off,0.0
01:23:51,25.23,92.62,1.03,1.04,off,0.0
01:23:52,25.22,92.65,1.05,1.04,off,0.0
01:23:54,25.23,92.61,1.05,1.07,off,0.0
01:23:55,25.21,92.57,1.07,1.07,off,0.0
01:23:57,25.22,92.63,1.05,1.04,off,0.0
01:23:58,25.23,92.6,1.06,1.07,off,0.0
01:23:59,25.22,92.6,1.06,1.04,off,0.0
01:24:01,25.22,92.6,1.06,1.04,off,0.0
01:24:02,25.22,92.6,1.05,1.07,off,0.0
01:24:04,25.21,92.59,1.06,1.07,off,0.0
01:24:05,25.21,92.58,1.05,1.04,off,0.0
01:24:07,25.23,92.55,1.07,0.98,off,0.0
01:24:08,25.21,92.54,1.07,1.04,off,0.0
01:24:10,25.22,92.56,1.07,1.04,off,0.0
01:24:11,25.2,92.53,1.05,1.04,off,0.0
01:24:13,25.22,92.58,1.07,1.01,off,0.0
01:24:14,25.2,92.54,1.05,1.01,off,0.0
01:24:16,25.23,92.57,1.04,1.07,off,0.0
01:24:17,25.19,92.56,1.04,1.04,off,0.0
01:24:18,25.19,92.56,0.98,1.04,off,0.0
01:24:20,25.21,92.56,1.06,1.04,off,0.0
01:24:21,25.19,92.58,1.03,1.04,off,0.0
01:24:23,25.22,92.57,1.06,1.04,off,0.0
01:24:24,25.19,92.56,1.06,1.07,off,0.0
01:24:26,25.18,92.58,1.06,1.04,off,0.0
01:24:28,25.19,92.6,1.05,1.04,off,0.0
01:24:29,25.2,92.6,1.06,1.04,off,0.0
01:24:30,25.17,92.59,1.05,1.04,off,0.0
01:24:31,25.21,92.63,1.06,1.07,off,0.0
01:24:33,25.2,92.62,1.11,1.04,off,0.0
01:24:34,25.2,92.63,1.06,1.07,off,0.0
01:24:36,25.2,92.62,1.05,1.04,off,0.0
01:24:38,25.2,92.64,1.03,1.01,off,0.0
01:24:39,25.16,92.63,1.06,1.04,off,0.0
01:24:41,25.18,92.66,1.06,1.04,off,0.0
01:24:42,25.18,92.68,1.02,1.04,off,0.0
01:24:44,25.18,92.7,1.05,0.98,off,0.0
01:24:46,25.18,92.73,1.07,1.07,off,0.0
01:24:47,25.18,92.8,1.06,1.07,off,0.0
01:24:48,25.19,92.81,1.05,1.07,off,0.0
01:24:50,25.18,92.84,1.05,1.07,off,0.0
01:24:51,25.18,92.81,1.06,1.04,off,0.0
01:24:53,25.17,92.83,1.02,1.07,off,0.0
01:24:54,25.18,92.88,1.06,1.07,off,0.0
01:24:56,25.18,92.88,1.05,1.04,off,0.0
01:24:57,25.19,92.86,1.05,1.01,off,0.0
01:24:59,25.18,92.87,1.04,1.01,off,0.0
01:25:00,25.17,92.85,1.06,1.07,off,0.0
01:25:02,25.16,92.86,1.08,1.04,off,0.0
01:25:03,25.18,92.87,1.05,1.04,off,0.0
01:25:05,25.19,92.89,1.05,1.07,off,0.0
01:25:06,25.17,92.85,1.07,1.04,off,0.0
01:25:08,25.18,92.85,1.06,1.07,off,0.0
01:25:09,25.17,92.86,1.07,1.04,off,0.0
01:25:10,25.19,92.89,1.03,1.07,off,0.0
01:25:12,25.19,92.88,1.06,1.04,off,0.0
01:25:14,25.17,92.84,1.05,1.07,off,0.0
01:25:15,25.18,92.87,1.04,1.07,off,0.0
01:25:17,25.17,92.85,1.05,0.98,off,0.0
01:25:18,25.16,92.83,1.04,1.01,off,0.0
01:25:20,25.17,92.81,1.07,1.04,off,0.0
01:25:21,25.17,92.8,1.06,1.07,off,0.0
01:25:23,25.17,92.78,1.05,1.07,off,0.0
01:25:25,25.17,92.82,1.04,1.07,off,0.0
01:25:26,25.18,92.82,1.04,1.07,off,0.0
01:25:28,25.19,92.83,1.05,1.07,off,0.0
01:25:29,25.17,92.83,1.05,1.04,off,0.0
01:25:31,25.16,92.81,0.85,1.04,off,0.0
01:25:32,25.15,92.77,1.05,1.07,off,0.0
01:25:34,25.15,92.76,1.05,1.07,off,0.0
01:25:36,25.16,92.8,1.07,1.07,off,0.0
01:25:38,25.16,92.81,1.06,1.04,off,0.0
01:25:39,25.16,92.8,1.06,1.04,off,0.0
01:25:41,25.12,92.78,1.06,1.04,off,0.0
01:25:42,25.16,92.85,1.07,1.07,off,0.0
01:25:44,25.15,92.88,1.02,1.04,off,0.0
01:25:45,25.14,92.88,1.05,1.04,off,0.0
01:25:47,25.17,92.91,1.06,1.07,off,0.0
01:25:48,25.14,92.94,1.0,1.07,off,0.0
01:25:50,25.16,92.96,1.06,1.07,off,0.0
01:25:51,25.15,92.97,1.04,1.01,off,0.0
01:25:53,25.18,93.01,1.06,1.04,off,0.0
01:25:54,25.15,92.98,1.07,1.04,off,0.0
01:25:56,25.16,93.01,1.05,1.01,off,0.0
01:25:57,25.14,93.01,1.05,1.07,off,0.0
01:25:58,25.17,92.99,1.02,1.04,off,0.0
01:26:00,25.16,93.01,1.05,1.04,off,0.0
01:26:01,25.14,93.0,1.05,1.07,off,0.0
01:26:03,25.15,93.02,1.06,1.04,off,0.0
01:26:04,25.16,93.03,1.06,1.07,off,0.0
01:26:06,25.17,92.97,1.06,1.04,off,0.0
01:26:07,25.14,93.01,1.05,1.07,off,0.0
01:26:09,25.16,93.03,1.07,1.04,off,0.0
01:26:10,25.14,93.04,1.05,1.01,off,0.0
01:26:12,25.15,93.05,1.04,1.04,off,0.0
01:26:13,25.14,93.05,1.06,1.04,off,0.0
01:26:15,25.15,93.11,1.07,1.04,off,0.0
01:26:16,25.15,93.1,1.05,1.04,off,0.0
01:26:18,25.17,93.09,1.05,1.04,off,0.0
01:26:19,25.15,93.11,1.04,0.98,off,0.0
01:26:20,25.14,93.13,1.06,1.07,off,0.0
01:26:22,25.15,93.11,1.06,1.07,off,0.0
01:26:23,25.14,93.1,1.05,1.07,off,0.0
01:26:25,25.13,93.11,1.06,1.07,off,0.0
01:26:26,25.13,93.11,1.06,1.04,off,0.0
01:26:28,25.15,93.14,1.04,1.04,off,0.0
01:26:29,25.15,93.12,1.06,1.04,off,0.0
01:26:31,25.14,93.13,1.05,0.98,off,0.0
01:26:32,25.15,93.11,1.04,1.04,off,0.0
01:26:34,25.14,93.09,1.05,1.07,off,0.0
01:26:36,25.13,93.12,1.03,1.07,off,0.0
01:26:37,25.14,93.11,1.06,0.98,off,0.0
01:26:38,25.14,93.11,1.04,1.04,off,0.0
01:26:40,25.14,93.11,1.06,1.04,off,0.0
01:26:41,25.14,93.15,1.05,1.04,off,0.0
01:26:42,25.13,93.17,1.03,1.04,off,0.0
01:26:44,25.14,93.21,1.05,1.07,off,0.0
01:26:46,25.15,93.24,1.05,1.07,off,0.0
01:26:47,25.14,93.25,1.06,1.07,off,0.0
01:26:49,25.14,93.22,1.05,1.04,off,0.0
01:26:50,25.13,93.26,1.07,1.01,off,0.0
01:26:52,25.14,93.28,1.07,1.01,off,0.0
01:26:53,25.12,93.25,1.07,1.04,off,0.0
01:26:54,25.15,93.28,1.05,1.04,off,0.0
01:26:56,25.13,93.24,1.06,1.01,off,0.0
01:26:57,25.13,93.26,1.05,1.04,off,0.0
01:26:59,25.16,93.27,1.06,1.04,off,0.0
01:27:01,25.15,93.27,1.06,1.07,off,0.0
01:27:02,25.14,93.29,1.05,1.07,off,0.0
01:27:03,25.14,93.26,1.04,1.07,off,0.0
01:27:05,25.16,93.27,1.02,1.04,off,0.0
01:27:06,25.15,93.24,1.05,1.04,off,0.0
01:27:08,25.15,93.27,1.06,1.07,off,0.0
01:27:09,25.15,93.27,1.06,1.04,off,0.0
01:27:11,25.15,93.28,1.05,1.04,off,0.0
01:27:12,25.14,93.29,1.05,1.01,off,0.0
01:27:14,25.15,93.35,1.06,0.98,off,0.0
01:27:15,25.14,93.36,1.06,1.07,off,0.0
01:27:17,25.14,93.4,1.05,1.07,off,0.0
01:27:18,25.13,93.4,1.05,1.04,off,0.0
01:27:19,25.15,93.41,1.03,1.07,off,0.0
01:27:21,25.17,93.4,1.04,1.07,off,0.0
01:27:23,25.13,93.43,1.06,1.07,off,0.0
01:27:24,25.14,93.45,1.05,1.04,off,0.0
01:27:26,25.13,93.51,1.06,1.04,off,0.0
01:27:27,25.13,93.49,1.08,1.07,off,0.0
01:27:29,25.16,93.52,1.04,1.01,off,0.0
01:27:30,25.15,93.53,1.04,1.04,off,0.0
01:27:32,25.14,93.48,1.05,1.07,off,0.0
01:27:33,25.14,93.5,1.05,1.07,off,0.0
01:27:35,25.16,93.49,1.06,1.04,off,0.0
01:27:36,25.13,93.45,1.05,1.04,off,0.0
01:27:38,25.17,93.43,1.04,1.01,off,0.0
01:27:40,25.14,93.43,1.05,1.07,off,0.0
01:27:41,25.15,93.38,1.06,1.07,off,0.0
01:27:42,25.14,93.37,1.04,1.04,off,0.0
01:27:44,25.12,93.37,1.04,1.01,off,0.0
01:27:45,25.15,93.35,1.03,1.01,off,0.0
01:27:47,25.14,93.37,1.06,1.07,off,0.0
01:27:48,25.16,93.36,1.05,1.01,off,0.0
01:27:50,25.15,93.34,1.06,1.04,off,0.0
01:27:51,25.13,93.36,1.06,1.07,off,0.0
01:27:53,25.15,93.35,1.06,1.07,off,0.0
01:27:54,25.14,93.36,1.06,1.01,off,0.0
01:27:55,25.13,93.36,1.05,1.01,off,0.0
01:27:57,25.13,93.36,1.07,1.04,off,0.0
01:27:58,25.12,93.36,1.05,1.04,off,0.0
01:28:00,25.13,93.33,1.05,1.04,off,0.0
01:28:02,25.15,93.32,1.06,1.01,off,0.0
01:28:03,25.13,93.29,1.05,1.04,off,0.0
01:28:05,25.14,93.29,1.03,1.07,off,0.0
01:28:06,25.12,93.3,1.04,1.07,off,0.0
01:28:08,25.15,93.27,1.09,1.07,off,0.0
01:28:09,25.13,93.27,1.06,1.07,off,0.0
01:28:11,25.14,93.26,1.06,1.07,off,0.0
01:28:12,25.11,93.23,1.05,1.04,off,0.0
01:28:14,25.11,93.26,1.04,1.07,off,0.0
01:28:15,25.12,93.26,1.05,1.04,off,0.0
01:28:16,25.13,93.29,1.07,0.98,off,0.0
01:28:18,25.14,93.28,1.05,1.07,off,0.0
01:28:19,25.13,93.27,1.04,1.04,off,0.0
01:28:21,25.15,93.28,1.04,1.04,off,0.0
01:28:23,25.13,93.26,1.05,1.01,off,0.0
01:28:24,25.13,93.29,1.05,1.07,off,0.0
01:28:25,25.13,93.28,1.05,1.07,off,0.0
01:28:27,25.12,93.27,1.06,1.07,off,0.0
01:28:29,25.13,93.28,1.12,1.07,off,0.0
01:28:30,25.12,93.26,1.06,1.07,off,0.0
01:28:32,25.12,93.29,1.04,1.04,off,0.0
01:28:34,25.13,93.26,1.06,1.07,off,0.0
01:28:35,25.09,93.26,1.04,1.04,off,0.0
01:28:37,25.11,93.25,1.06,1.04,off,0.0
01:28:39,25.13,93.28,1.06,1.04,off,0.0
01:28:40,25.11,93.22,1.04,1.04,off,0.0
01:28:41,25.1,93.25,1.06,1.04,off,0.0
01:28:43,25.12,93.23,1.06,1.07,off,0.0
01:28:44,25.11,93.24,1.05,1.04,off,0.0
01:28:46,25.1,93.21,1.04,1.07,off,0.0
01:28:47,25.1,93.24,1.05,1.07,off,0.0
01:28:49,25.1,93.2,0.98,1.07,off,0.0
01:28:50,25.11,93.21,1.06,1.07,off,0.0
01:28:52,25.1,93.25,1.06,1.04,off,0.0
01:28:53,25.1,93.22,1.05,1.07,off,0.0
01:28:54,25.11,93.26,1.06,1.07,off,0.0
01:28:56,25.13,93.28,1.06,0.98,off,0.0
01:28:58,25.12,93.29,1.05,1.04,off,0.0
01:28:59,25.1,93.29,1.05,1.07,off,0.0
01:29:00,25.08,93.31,1.06,1.04,off,0.0
01:29:02,25.09,93.3,1.05,1.07,off,0.0
01:29:03,25.07,93.31,1.03,1.04,off,0.0
01:29:05,25.09,93.32,1.03,1.07,off,0.0
01:29:06,25.1,93.34,1.03,1.07,off,0.0
01:29:08,25.09,93.35,1.04,1.07,off,0.0
01:29:09,25.11,93.35,1.05,1.07,off,0.0
01:29:11,25.07,93.35,1.05,1.04,off,0.0
01:29:12,25.1,93.35,1.05,1.04,off,0.0
01:29:14,25.09,93.35,1.05,1.07,off,0.0
01:29:15,25.11,93.38,1.06,1.04,off,0.0
01:29:17,25.09,93.38,1.04,1.01,off,0.0
01:29:18,25.09,93.39,1.05,1.04,off,0.0
01:29:19,25.08,93.4,1.06,1.01,off,0.0
01:29:21,25.09,93.38,1.06,1.04,off,0.0
01:29:22,25.08,93.42,1.05,1.07,off,0.0
01:29:23,25.07,93.4,1.05,1.07,off,0.0
01:29:25,25.08,93.39,1.06,1.04,off,0.0
01:29:27,25.07,93.42,1.06,0.98,off,0.0
01:29:28,25.06,93.4,1.06,0.98,off,0.0
01:29:30,25.07,93.43,1.06,1.04,off,0.0
01:29:31,25.06,93.42,1.06,1.04,off,0.0
01:29:33,25.07,93.44,1.05,1.04,off,0.0
01:29:34,25.07,93.43,1.05,1.07,off,0.0
01:29:35,25.08,93.42,1.06,0.98,off,0.0
01:29:37,25.08,93.48,1.05,1.07,off,0.0
01:29:38,25.06,93.45,1.04,1.04,off,0.0
01:29:40,25.09,93.49,1.06,1.04,off,0.0
01:29:41,25.06,93.46,1.02,1.07,off,0.0
01:29:43,25.09,93.51,1.05,1.07,off,0.0
01:29:44,25.07,93.52,1.05,1.07,off,0.0
01:29:45,25.07,93.49,1.07,1.07,off,0.0
01:29:47,25.06,93.49,1.05,1.01,off,0.0
01:29:48,25.08,93.54,1.02,0.98,off,0.0
01:29:50,25.06,93.49,1.06,1.04,off,0.0
01:29:52,25.06,93.53,1.05,1.01,off,0.0
01:29:53,25.06,93.53,1.07,1.07,off,0.0
01:29:54,25.05,93.57,1.03,1.04,off,0.0
01:29:56,25.06,93.59,1.06,1.07,off,0.0
01:29:57,25.06,93.59,1.06,1.07,off,0.0
01:29:59,25.05,93.59,1.06,1.04,off,0.0
01:30:00,25.06,93.61,1.05,1.07,off,0.0
01:30:02,25.05,93.59,1.06,1.07,off,0.0
01:30:03,25.02,93.57,1.09,1.07,off,0.0
01:30:05,25.06,93.6,1.07,1.04,off,0.0
01:30:06,25.04,93.62,1.07,1.07,off,0.0
01:30:08,25.05,93.57,1.06,1.04,off,0.0
01:30:09,25.04,93.59,1.05,1.07,off,0.0
01:30:11,25.06,93.59,1.05,1.07,off,0.0
01:30:12,25.04,93.57,1.05,1.04,off,0.0
01:30:13,25.05,93.58,1.04,1.04,off,0.0
01:30:15,25.03,93.6,1.05,1.04,off,0.0
01:30:16,25.04,93.59,1.04,1.07,off,0.0
01:30:18,25.06,93.64,1.06,1.04,off,0.0
01:30:19,25.02,93.59,1.06,1.07,off,0.0
01:30:20,25.03,93.6,1.05,1.04,off,0.0
01:30:22,25.03,93.58,1.05,0.98,off,0.0
01:30:24,25.03,93.6,1.05,1.04,off,0.0
01:30:25,25.04,93.61,1.06,1.04,off,0.0
01:30:26,25.03,93.65,1.06,1.07,off,0.0
01:30:28,25.02,93.67,1.05,1.07,off,0.0
01:30:29,25.02,93.64,1.06,0.98,off,0.0
01:30:31,25.01,93.67,1.06,1.04,off,0.0
01:30:32,25.03,93.69,1.05,1.07,off,0.0
01:30:34,25.02,93.65,1.05,1.04,off,0.0
01:30:35,25.03,93.66,1.05,1.04,off,0.0
01:30:37,25.04,93.67,1.03,1.07,off,0.0
01:30:38,25.04,93.67,1.06,1.07,off,0.0
01:30:40,25.02,93.65,1.05,1.1,off,0.0
01:30:41,25.03,93.67,1.06,1.04,off,0.0
01:30:43,25.04,93.67,1.06,1.01,off,0.0
01:30:44,25.03,93.67,1.07,1.07,off,0.0
