Time , Signal value , Temperature , Humidity , Battery Voltage , Light Sensor Value 
01:06:28,29.58,79.71,0.0,9.74,off,1.68
01:06:30,29.58,79.73,0.0,9.48,off,1.68
01:06:32,29.58,79.73,0.0,9.48,off,1.68
01:06:34,29.58,79.73,0.0,9.04,off,1.68
01:06:36,29.57,79.72,0.0,8.78,off,1.68
01:06:37,29.56,79.73,0.0,8.72,off,1.68
01:06:39,29.56,79.74,0.0,9.01,off,1.68
01:06:40,29.57,79.72,0.0,9.13,off,1.68
01:06:42,29.54,79.71,0.0,8.78,off,1.68
01:06:44,29.57,79.73,0.0,9.24,off,1.68
01:06:45,29.57,79.73,0.0,9.48,off,1.68
01:06:47,29.57,79.69,0.0,9.48,off,1.68
01:06:48,29.58,79.72,0.0,9.53,off,1.68
01:06:50,29.57,79.71,0.0,9.48,off,1.68
01:06:51,29.58,79.69,0.0,9.42,off,1.68
01:06:53,29.56,79.7,0.0,9.53,off,1.68
01:06:54,29.57,79.69,0.0,9.42,off,1.68
01:06:56,29.57,79.7,0.0,9.53,off,1.68
01:06:58,29.57,79.72,0.0,9.56,off,1.68
01:06:59,29.56,79.71,0.0,9.45,off,1.68
01:07:00,29.59,79.73,0.0,9.48,off,1.68
01:07:02,29.57,79.73,0.0,9.48,off,1.68
01:07:03,29.58,79.72,0.0,9.5,off,1.68
01:07:05,29.58,79.73,0.0,9.53,off,1.68
01:07:06,29.59,79.71,0.0,9.62,off,1.68
01:07:08,29.57,79.71,0.0,9.59,off,1.68
01:07:09,29.58,79.7,0.0,9.68,off,1.68
01:07:11,29.58,79.72,0.0,9.82,off,1.68
01:07:12,29.57,79.69,0.0,9.13,off,1.68
01:07:14,29.58,79.65,0.0,9.45,off,1.68
01:07:15,29.57,79.67,0.0,9.56,off,1.68
01:07:17,29.59,79.67,0.0,9.59,off,1.68
01:07:18,29.59,79.67,0.0,8.61,off,1.68
01:07:20,29.59,79.67,0.0,9.53,off,1.68
01:07:21,29.58,79.67,0.0,9.19,off,1.68
01:07:23,29.6,79.69,0.0,10.2,off,1.68
01:07:24,29.59,79.66,0.0,10.17,off,1.68
01:07:26,29.58,79.67,0.0,10.11,off,1.68
01:07:28,29.57,79.67,0.0,10.11,off,1.68
01:07:29,29.57,79.67,0.0,9.27,off,1.68
01:07:30,29.58,79.72,0.0,9.3,off,1.68
01:07:32,29.58,79.74,0.0,9.24,off,1.68
01:07:33,29.58,79.77,0.0,9.42,off,1.68
01:07:34,29.59,79.75,0.0,9.42,off,1.68
01:07:36,29.58,79.78,0.0,9.42,off,1.68
01:07:38,29.59,79.76,0.0,9.48,off,1.68
01:07:39,29.58,79.76,0.0,9.42,off,1.68
01:07:41,29.59,79.73,0.0,8.38,off,1.68
01:07:42,29.58,79.7,0.0,9.48,off,1.68
01:07:43,29.58,79.69,0.0,9.56,off,1.68
01:07:45,29.58,79.67,0.0,9.48,off,1.68
01:07:46,29.59,79.65,0.0,9.65,off,1.68
01:07:48,29.58,79.65,0.0,9.59,off,1.68
01:07:50,29.61,79.65,0.0,9.59,off,1.68
01:07:51,29.58,79.64,0.0,9.62,off,1.68
01:07:52,29.61,79.63,0.0,9.53,off,1.68
01:07:54,29.59,79.61,0.0,9.53,off,1.68
01:07:55,29.6,79.64,0.0,9.5,off,1.68
01:07:56,29.59,79.64,0.0,9.53,off,1.68
01:07:58,29.62,79.63,0.0,9.53,off,1.68
01:07:59,29.59,79.65,0.0,9.53,off,1.68
01:08:00,29.58,79.61,0.0,9.62,off,1.68
01:08:02,29.6,79.63,0.0,9.56,off,1.68
01:08:03,29.6,79.61,0.0,9.59,off,1.68
01:08:05,29.59,79.6,0.0,9.65,off,1.68
01:08:06,29.59,79.59,0.0,9.53,off,1.68
01:08:08,29.59,79.58,0.0,9.53,off,1.68
01:08:09,29.57,79.58,0.0,9.62,off,1.68
01:08:11,29.61,79.59,0.0,9.65,off,1.68
01:08:12,29.6,79.62,0.0,9.59,off,1.68
01:08:14,29.62,79.63,0.0,9.48,off,1.68
01:08:15,29.58,79.6,0.0,9.48,off,1.68
01:08:17,29.6,79.57,0.0,9.5,off,1.68
01:08:19,29.6,79.57,0.0,9.59,off,1.68
01:08:20,29.61,79.6,0.0,9.24,off,1.68
01:08:21,29.61,79.58,0.0,9.48,off,1.68
01:08:23,29.59,79.6,0.0,9.04,off,1.68
01:08:24,29.58,79.61,0.0,9.42,off,1.68
01:08:26,29.6,79.58,0.0,9.48,off,1.68
01:08:27,29.59,79.61,0.0,9.59,off,1.68
01:08:29,29.61,79.6,0.0,9.53,off,1.68
01:08:30,29.6,79.6,0.0,9.71,off,1.68
01:08:32,29.58,79.58,0.0,9.85,off,1.68
01:08:33,29.6,79.58,0.0,9.68,off,1.68
01:08:35,29.63,79.58,0.0,9.56,off,1.68
01:08:36,29.6,79.55,0.0,9.53,off,1.68
01:08:38,29.61,79.54,0.0,9.48,off,1.68
01:08:40,29.61,79.52,0.0,9.68,off,1.68
01:08:41,29.58,79.48,0.0,9.01,off,1.68
01:08:43,29.61,79.49,0.0,9.42,off,1.68
01:08:44,29.61,79.53,0.0,8.9,off,1.68
01:08:45,29.58,79.49,0.0,8.9,off,1.68
01:08:47,29.6,79.51,0.0,9.13,off,1.68
01:08:49,29.62,79.52,0.0,9.42,off,1.68
01:08:50,29.61,79.52,0.0,9.48,off,1.68
01:08:52,29.6,79.52,0.0,9.62,off,1.68
01:08:53,29.6,79.52,0.0,9.88,off,1.68
01:08:55,29.61,79.52,0.0,9.71,off,1.68
01:08:56,29.63,79.55,0.0,9.76,off,1.68
01:08:58,29.61,79.57,0.0,9.76,off,1.68
01:08:59,29.61,79.55,0.0,9.65,off,1.68
01:09:01,29.61,79.55,0.0,9.68,off,1.68
01:09:02,29.6,79.56,0.0,9.65,off,1.68
01:09:04,29.62,79.57,0.0,9.59,off,1.68
01:09:06,29.61,79.57,0.0,9.48,off,1.68
01:09:07,29.59,79.58,0.0,9.48,off,1.68
01:09:09,29.62,79.56,0.0,9.59,off,1.68
01:09:10,29.62,79.55,0.0,9.48,off,1.68
01:09:11,29.6,79.53,0.0,9.71,off,1.68
01:09:13,29.62,79.57,0.0,9.62,off,1.68
01:09:15,29.63,79.51,0.0,9.59,off,1.68
01:09:16,29.63,79.57,0.0,9.62,off,1.68
01:09:18,29.61,79.5,0.0,9.59,off,1.68
01:09:19,29.64,79.54,0.0,9.53,off,1.68
01:09:21,29.63,79.53,0.0,9.71,off,1.68
01:09:22,29.63,79.54,0.0,9.68,off,1.68
01:09:24,29.62,79.52,0.0,9.53,off,1.68
01:09:25,29.61,79.51,0.0,9.53,off,1.68
01:09:26,29.61,79.49,0.0,9.59,off,1.68
01:09:28,29.61,79.48,0.0,9.5,off,1.68
01:09:29,29.61,79.48,0.0,8.87,off,1.68
01:09:31,29.63,79.48,0.0,8.43,off,1.68
01:09:32,29.63,79.47,0.0,8.9,off,1.68
01:09:34,29.63,79.46,0.0,9.19,off,1.68
01:09:35,29.61,79.47,0.0,9.59,off,1.68
01:09:37,29.64,79.52,0.0,9.42,off,1.68
01:09:39,29.63,79.5,0.0,9.13,off,1.68
01:09:40,29.64,79.5,0.0,7.16,off,1.68
01:09:42,29.64,79.49,0.0,8.38,off,1.68
